date,symbol,open,high,low,close,volume
2026-03-19,IWM,421.63,423.32,416.45,418.12,18941397
2026-03-19,EFA,234.96,235.9,233.72,234.66,6179617
2026-03-19,EEM,576.15,595.59,573.84,593.22,3732628
2026-03-19,TLT,72.45,72.74,71.75,72.03,3013549
2026-03-19,GLD,444.22,445.99,441.7,443.47,10966964
2026-03-19,DBC,226.87,227.78,224.11,225.01,19959034
2026-03-20,SPY,395.81,397.39,387.04,388.6,17130697
2026-03-20,QQQ,354.85,356.27,349.07,350.47,5591996
2026-03-20,IWM,418.12,419.8,415.72,417.39,1934211
2026-03-20,EFA,234.66,237.33,233.72,236.39,7336573
2026-03-20,EEM,593.22,597.79,590.85,595.4,3859058
2026-03-20,TLT,72.03,74.07,71.75,73.77,5929751
2026-03-20,GLD,443.47,445.24,439.52,441.29,14971290
2026-03-20,DBC,225.01,225.91,222.42,223.31,13079636
2026-03-23,SPY,388.6,390.15,383.04,384.58,14299068
2026-03-23,QQQ,350.47,351.87,348.05,349.45,9760432
2026-03-23,IWM,417.39,421.04,415.72,419.36,7805522
2026-03-23,EFA,236.39,238.13,235.44,237.18,19391649
2026-03-23,EEM,595.4,598.05,593.02,595.67,9505698
2026-03-23,TLT,73.77,74.07,72.73,73.03,4186487
2026-03-23,GLD,441.29,445.19,439.52,443.42,17417419
2026-03-23,DBC,223.31,227.34,222.42,226.43,8616527
2026-03-24,SPY,384.58,386.12,380.94,382.47,4792248
2026-03-24,QQQ,349.45,350.84,347.04,348.44,18219610
2026-03-24,IWM,419.36,425.25,417.68,423.56,14691090
2026-03-24,EFA,237.18,238.13,234.73,235.67,3465348
2026-03-24,EEM,595.67,599.47,593.29,597.08,17882261
2026-03-24,TLT,73.03,73.32,72.21,72.5,19473822
2026-03-24,GLD,443.42,445.19,434.0,435.74,4845787
2026-03-24,DBC,226.43,227.34,225.43,226.33,18285774
2026-03-25,SPY,382.47,388.89,380.94,387.34,14152087
2026-03-25,QQQ,348.44,354.32,347.04,352.91,19263668
2026-03-25,IWM,423.56,429.94,421.87,428.23,19892266
2026-03-25,EFA,235.67,241.2,234.73,240.24,16941996
2026-03-25,EEM,597.08,600.32,594.69,597.93,2931209
2026-03-25,TLT,72.5,72.79,71.66,71.94,14567952
2026-03-25,GLD,435.74,437.66,434.0,435.92,1509057
2026-03-25,DBC,226.33,229.48,225.43,228.57,8151580
2026-03-26,SPY,387.34,388.89,384.27,385.81,5549814
2026-03-26,QQQ,352.91,354.78,351.5,353.37,15293363
2026-03-26,IWM,428.23,431.54,426.51,429.82,7764549
2026-03-26,EFA,240.24,241.2,238.73,239.69,19889778
2026-03-26,EEM,597.93,608.95,595.54,606.53,12900466
2026-03-26,TLT,71.94,73.38,71.66,73.09,6637314
2026-03-26,GLD,435.92,437.66,429.05,430.77,1390808
2026-03-26,DBC,228.57,232.8,227.66,231.87,9577043
2026-03-27,SPY,385.81,389.63,384.27,388.08,18606305
2026-03-27,QQQ,353.37,357.48,351.96,356.05,12977583
2026-03-27,IWM,429.82,431.62,428.1,429.9,12859562
2026-03-27,EFA,239.69,240.64,238.05,239.0,4343541
2026-03-27,EEM,606.53,608.95,600.61,603.02,4790622
2026-03-27,TLT,73.09,74.15,72.79,73.85,2145764
2026-03-27,GLD,430.77,437.59,429.05,435.85,9543038
2026-03-27,DBC,231.87,232.8,229.51,230.43,12890153
2026-03-30,SPY,388.08,390.91,386.53,389.35,15759867
2026-03-30,QQQ,356.05,361.63,354.63,360.18,4810983
2026-03-30,IWM,429.9,433.0,428.18,431.27,3474801
2026-03-30,EFA,239.0,239.96,235.67,236.62,9671198
2026-03-30,EEM,603.02,609.19,600.61,606.76,10731959
2026-03-30,TLT,73.85,75.44,73.56,75.14,13778231
2026-03-30,GLD,435.85,440.17,434.11,438.42,9397436
2026-03-30,DBC,230.43,231.36,227.06,227.97,19066834
2026-03-31,SPY,389.35,396.49,387.8,394.91,10016549
2026-03-31,QQQ,360.18,361.63,358.57,360.01,15901155
2026-03-31,IWM,431.27,436.67,429.55,434.93,6064483
2026-03-31,EFA,236.62,237.66,235.67,236.71,17346722
2026-03-31,EEM,606.76,609.19,590.78,593.15,2189802
2026-03-31,TLT,75.14,75.44,74.83,75.13,3503290
2026-03-31,GLD,438.42,443.06,436.66,441.3,14172282
2026-03-31,DBC,227.97,232.77,227.06,231.85,16963755
2026-04-01,SPY,394.91,401.52,393.33,399.92,16052086
2026-04-01,QQQ,360.01,361.45,357.23,358.67,14200853
2026-04-01,IWM,434.93,438.18,433.19,436.43,18347552
2026-04-01,EFA,236.71,242.82,235.76,241.85,3546229
2026-04-01,EEM,593.15,595.52,585.77,588.12,11444050
2026-04-01,TLT,75.13,76.48,74.83,76.18,5392977
2026-04-01,GLD,441.3,443.06,438.4,440.16,6695120
2026-04-01,DBC,231.85,232.77,230.66,231.58,13112650
2026-04-02,SPY,399.92,401.52,397.95,399.54,16717076
2026-04-02,QQQ,358.67,360.1,353.56,354.98,14015136
2026-04-02,IWM,436.43,441.48,434.69,439.72,12257684
2026-04-02,EFA,241.85,242.82,240.12,241.08,17221479
2026-04-02,EEM,588.12,590.47,585.35,587.71,16415164
2026-04-02,TLT,76.18,76.7,75.88,76.39,2522750
2026-04-02,GLD,440.16,441.92,433.96,435.71,5820127
2026-04-02,DBC,231.58,232.51,228.1,229.02,10149182
2026-04-03,SPY,399.54,401.14,397.1,398.69,9793530
2026-04-03,QQQ,354.98,357.32,353.56,355.9,12973353
2026-04-03,IWM,439.72,441.48,434.09,435.83,5667244
2026-04-03,EFA,241.08,242.05,238.98,239.94,2144594
2026-04-03,EEM,587.71,602.96,585.35,600.56,4196127
2026-04-03,TLT,76.39,76.7,74.89,75.19,7685518
2026-04-03,GLD,435.71,438.16,433.96,436.42,4321639
2026-04-03,DBC,229.02,229.93,225.09,225.99,13177253
2026-04-06,SPY,398.69,401.87,397.1,400.27,8987223
2026-04-06,QQQ,355.9,357.32,347.52,348.92,5735995
2026-04-06,IWM,435.83,437.58,433.05,434.79,12458849
2026-04-06,EFA,239.94,240.9,237.3,238.25,13168621
2026-04-06,EEM,600.56,602.96,588.84,591.2,12758472
2026-04-06,TLT,75.19,75.49,74.81,75.11,19479773
2026-04-06,GLD,436.42,438.16,433.78,435.53,12315102
2026-04-06,DBC,225.99,226.9,223.25,224.15,11844791
2026-04-07,SPY,400.27,406.28,398.67,404.66,17902483
2026-04-07,QQQ,348.92,350.31,342.85,344.23,13324054
2026-04-07,IWM,434.79,442.2,433.05,440.43,12718415
2026-04-07,EFA,238.25,239.21,234.92,235.86,6060339
2026-04-07,EEM,591.2,594.38,588.84,592.01,16204415
2026-04-07,TLT,75.11,75.53,74.81,75.23,14588924
2026-04-07,GLD,435.53,437.27,428.91,430.64,11147202
2026-04-07,DBC,224.15,226.1,223.25,225.19,6667988
2026-04-08,SPY,404.66,406.28,401.5,403.12,11351421
2026-04-08,QQQ,344.23,345.6,341.66,343.03,9459664
2026-04-08,IWM,440.43,442.2,438.26,440.02,12424183
2026-04-08,EFA,235.86,236.81,232.3,233.24,3466268
2026-04-08,EEM,592.01,602.59,589.64,600.19,3685429
2026-04-08,TLT,75.23,75.53,74.26,74.55,6997633
2026-04-08,GLD,430.64,432.36,427.58,429.3,16699193
2026-04-08,DBC,225.19,228.15,224.29,227.24,12978150
2026-04-09,SPY,403.12,409.86,401.5,408.23,3273214
2026-04-09,QQQ,343.03,344.41,340.51,341.87,17257652
2026-04-09,IWM,440.02,441.78,437.56,439.32,9641582
2026-04-09,EFA,233.24,235.25,232.3,234.32,19336989
2026-04-09,EEM,600.19,606.96,597.79,604.54,9994300
2026-04-09,TLT,74.55,74.96,74.26,74.66,8949095
2026-04-09,GLD,429.3,431.01,426.69,428.4,14407464
2026-04-09,DBC,227.24,228.15,224.93,225.84,16029658
2026-04-10,SPY,408.23,411.33,406.6,409.69,17841511
2026-04-10,QQQ,341.87,348.32,340.51,346.93,4341011
2026-04-10,IWM,439.32,443.38,437.56,441.61,5329001
2026-04-10,EFA,234.32,238.36,233.38,237.41,2630781
2026-04-10,EEM,604.54,618.41,602.12,615.94,12447441
2026-04-10,TLT,74.66,75.93,74.36,75.63,5585730
2026-04-10,GLD,428.4,433.06,426.69,431.34,1503550
2026-04-10,DBC,225.84,226.89,224.93,225.99,11834600
2026-04-13,SPY,409.69,413.47,408.06,411.83,11963915
2026-04-13,QQQ,346.93,348.32,344.21,345.59,1908810
2026-04-13,IWM,441.61,443.38,437.86,439.62,12333842
2026-04-13,EFA,237.41,238.36,234.71,235.65,6855410
2026-04-13,EEM,615.94,625.55,613.48,623.06,2525524
2026-04-13,TLT,75.63,76.36,75.33,76.05,3925880
2026-04-13,GLD,431.34,433.06,427.04,428.76,17587966
2026-04-13,DBC,225.99,226.89,223.76,224.66,14406920
2026-04-14,SPY,411.83,413.47,410.06,411.71,1456342
2026-04-14,QQQ,345.59,351.39,344.21,349.99,1863722
2026-04-14,IWM,439.62,446.02,437.86,444.25,11517191
2026-04-14,EFA,235.65,236.59,233.45,234.39,2879637
2026-04-14,EEM,623.06,625.55,611.33,613.79,12044982
2026-04-14,TLT,76.05,77.27,75.75,76.96,6257263
2026-04-14,GLD,428.76,432.22,427.04,430.5,5786809
2026-04-14,DBC,224.66,226.37,223.76,225.46,18766472
2026-04-15,SPY,411.71,413.56,410.06,411.92,13137534
2026-04-15,QQQ,349.99,351.39,346.81,348.2,15201291
2026-04-15,IWM,444.25,446.02,439.58,441.34,19622534
2026-04-15,EFA,234.39,237.85,233.45,236.9,6147580
2026-04-15,EEM,613.79,616.24,606.44,608.87,12101127
2026-04-15,TLT,76.96,77.27,75.41,75.71,8717623
2026-04-15,GLD,430.5,432.22,428.48,430.2,17024287
2026-04-15,DBC,225.46,226.37,222.97,223.86,2061437
2026-04-16,SPY,411.92,414.09,410.27,412.44,19437926
2026-04-16,QQQ,348.2,349.6,343.4,344.78,16205560
2026-04-16,IWM,441.34,443.11,436.55,438.3,18771573
2026-04-16,EFA,236.9,237.85,235.18,236.12,10191509
2026-04-16,EEM,608.87,612.22,606.44,609.78,16963976
2026-04-16,TLT,75.71,76.14,75.41,75.83,4348420
2026-04-16,GLD,430.2,431.92,424.64,426.35,13163441
2026-04-16,DBC,223.86,224.76,219.96,220.84,6053067
2026-04-17,SPY,412.44,416.62,410.79,414.96,4016954
2026-04-17,QQQ,344.78,346.15,343.16,344.53,1937888
2026-04-17,IWM,438.3,440.06,435.48,437.23,19229170
2026-04-17,EFA,236.12,237.07,234.37,235.31,17839323
2026-04-17,EEM,609.78,615.89,607.34,613.44,9694392
2026-04-17,TLT,75.83,78.03,75.53,77.72,13267814
2026-04-17,GLD,426.35,428.05,423.87,425.57,6438500
2026-04-17,DBC,220.84,221.73,215.46,216.33,18733450
2026-04-20,SPY,414.96,422.61,413.3,420.93,9139817
2026-04-20,QQQ,344.53,347.11,343.16,345.73,15816195
2026-04-20,IWM,437.23,443.67,435.48,441.91,12550371
2026-04-20,EFA,235.31,236.25,234.04,234.98,14053608
2026-04-20,EEM,613.44,615.89,605.32,607.75,1888264
2026-04-20,TLT,77.72,78.29,77.4,77.98,4617310
2026-04-20,GLD,425.57,427.28,423.38,425.08,14483974
2026-04-20,DBC,216.33,217.19,215.24,216.1,12767010
2026-04-21,SPY,420.93,426.89,419.24,425.18,14754880
2026-04-21,QQQ,345.73,348.95,344.34,347.56,13601929
2026-04-21,IWM,441.91,449.01,440.14,447.22,8518970
2026-04-21,EFA,234.98,235.92,233.0,233.94,2030343
2026-04-21,EEM,607.75,610.4,605.32,607.97,15555727
2026-04-21,TLT,77.98,79.2,77.67,78.89,9114440
2026-04-21,GLD,425.08,426.95,423.38,425.25,15281093
2026-04-21,DBC,216.1,218.48,215.24,217.61,10351010
2026-04-22,SPY,425.18,426.89,420.16,421.85,8268201
2026-04-22,QQQ,347.56,361.38,346.17,359.94,6258770
2026-04-22,IWM,447.22,449.01,437.0,438.76,9968300
2026-04-22,EFA,233.94,235.49,233.0,234.55,5581008
2026-04-22,EEM,607.97,613.19,605.53,610.75,12124240
2026-04-22,TLT,78.89,79.2,77.75,78.06,1131936
2026-04-22,GLD,425.25,426.95,415.51,417.18,6422319
2026-04-22,DBC,217.61,218.98,216.74,218.11,11729640
2026-04-23,SPY,421.85,423.53,418.28,419.96,16201763
2026-04-23,QQQ,359.94,361.38,353.42,354.84,8115809
2026-04-23,IWM,438.76,440.51,430.52,432.25,8040330
2026-04-23,EFA,234.55,235.49,231.54,232.47,13091821
2026-04-23,EEM,610.75,625.13,608.3,622.64,15732955
2026-04-23,TLT,78.06,78.96,77.75,78.64,7116879
2026-04-23,GLD,417.18,418.85,413.51,415.17,10985890
2026-04-23,DBC,218.11,219.54,217.24,218.67,1819536
2026-04-24,SPY,419.96,422.37,418.28,420.69,1316272
2026-04-24,QQQ,354.84,356.26,351.19,352.6,5475633
2026-04-24,IWM,432.25,436.07,430.52,434.33,12800315
2026-04-24,EFA,232.47,233.4,230.86,231.79,4273180
2026-04-24,EEM,622.64,625.48,620.15,622.99,14326947
2026-04-24,TLT,78.64,78.96,77.07,77.38,4027663
2026-04-24,GLD,415.17,416.83,408.84,410.48,14310208
2026-04-24,DBC,218.67,221.22,217.79,220.34,12263114
2026-04-27,SPY,420.69,423.32,419.01,421.64,8872253
2026-04-27,QQQ,352.6,354.01,351.0,352.41,7757123
2026-04-27,IWM,434.33,437.85,432.59,436.1,2270840
2026-04-27,EFA,231.79,232.72,227.84,228.76,5524203
2026-04-27,EEM,622.99,625.48,615.67,618.14,15445057
2026-04-27,TLT,77.38,77.69,77.06,77.37,4518797
2026-04-27,GLD,410.48,412.12,408.56,410.2,11619654
2026-04-27,DBC,220.34,221.22,218.88,219.76,3166165
2026-04-28,SPY,421.64,424.66,419.95,422.97,17352922
2026-04-28,QQQ,352.41,353.82,349.53,350.94,5557037
2026-04-28,IWM,436.1,437.86,434.36,436.12,8513249
2026-04-28,EFA,228.76,229.67,227.76,228.67,19134110
2026-04-28,EEM,618.14,627.87,615.67,625.37,17801670
2026-04-28,TLT,77.37,79.2,77.06,78.89,4770280
2026-04-28,GLD,410.2,411.84,401.59,403.2,3594681
2026-04-28,DBC,219.76,220.64,218.2,219.08,12725313
2026-04-29,SPY,422.97,431.56,421.28,429.84,8514852
2026-04-29,QQQ,350.94,352.34,348.03,349.43,3428947
2026-04-29,IWM,436.12,437.86,434.32,436.06,9880122
2026-04-29,EFA,228.67,230.76,227.76,229.84,10026270
2026-04-29,EEM,625.37,630.09,622.87,627.58,18070860
2026-04-29,TLT,78.89,79.36,78.57,79.04,2605807
2026-04-29,GLD,403.2,404.81,397.62,399.22,13167168
2026-04-29,DBC,219.08,221.55,218.2,220.67,9966010
2026-04-30,SPY,429.84,437.1,428.12,435.36,16224993
2026-04-30,QQQ,349.43,351.18,348.03,349.78,19252590
2026-04-30,IWM,436.06,437.81,433.93,435.67,14769836
2026-04-30,EFA,229.84,232.47,228.92,231.54,10012411
2026-04-30,EEM,627.58,630.09,620.34,622.84,15064311
2026-04-30,TLT,79.04,79.98,78.73,79.66,13850529
2026-04-30,GLD,399.22,404.22,397.62,402.61,13932375
2026-04-30,DBC,220.67,221.55,219.52,220.4,14756392
2026-05-01,SPY,435.36,439.73,433.61,437.97,1176193
2026-05-01,QQQ,349.78,351.18,340.37,341.73,9022578
2026-05-01,IWM,435.67,437.41,427.64,429.36,9545150
2026-05-01,EFA,231.54,232.47,227.69,228.6,13648952
2026-05-01,EEM,622.84,639.06,620.34,636.51,4897863
2026-05-01,TLT,79.66,79.98,79.23,79.55,3912966
2026-05-01,GLD,402.61,407.63,401.0,406.0,2661280
2026-05-01,DBC,220.4,221.28,216.49,217.36,14617038
2026-05-04,SPY,437.97,439.73,435.17,436.92,15845367
2026-05-04,QQQ,341.73,343.1,337.08,338.44,19419646
2026-05-04,IWM,429.36,431.08,425.93,427.64,1031282
2026-05-04,EFA,228.6,229.52,225.73,226.63,16887021
2026-05-04,EEM,636.51,639.06,633.92,636.46,18117097
2026-05-04,TLT,79.55,79.87,77.01,77.32,12487629
2026-05-04,GLD,406.0,407.63,394.52,396.11,8866318
2026-05-04,DBC,217.36,218.23,212.85,213.7,13711615
2026-05-05,SPY,436.92,438.67,434.42,436.16,18658323
2026-05-05,QQQ,338.44,340.86,337.08,339.5,9939220
2026-05-05,IWM,427.64,429.35,422.06,423.76,11809113
2026-05-05,EFA,226.63,227.54,223.74,224.64,3415755
2026-05-05,EEM,636.46,639.01,628.0,630.52,8491493
2026-05-05,TLT,77.32,77.63,76.01,76.32,9889592
2026-05-05,GLD,396.11,397.69,393.88,395.46,12669481
2026-05-05,DBC,213.7,218.7,212.85,217.83,18516866
2026-05-06,SPY,436.16,437.91,430.52,432.25,5767734
2026-05-06,QQQ,339.5,340.86,335.41,336.76,3209562
2026-05-06,IWM,423.76,429.76,422.06,428.04,18580230
2026-05-06,EFA,224.64,225.54,222.63,223.52,7873338
2026-05-06,EEM,630.52,633.05,615.5,617.97,9007503
2026-05-06,TLT,76.32,76.62,75.68,75.98,6783181
2026-05-06,GLD,395.46,399.95,393.88,398.36,6963077
2026-05-06,DBC,217.83,221.39,216.96,220.5,2451536
2026-05-07,SPY,432.25,433.98,429.09,430.82,15363361
2026-05-07,QQQ,336.76,341.37,335.41,340.01,5128336
2026-05-07,IWM,428.04,429.76,421.83,423.52,13587840
2026-05-07,EFA,223.52,225.99,222.63,225.09,4449494
2026-05-07,EEM,617.97,620.44,608.98,611.43,18535068
2026-05-07,TLT,75.98,77.54,75.68,77.23,18493694
2026-05-07,GLD,398.36,399.95,394.95,396.53,10227926
2026-05-07,DBC,220.5,224.52,219.62,223.63,14272397
2026-05-08,SPY,430.82,432.54,428.17,429.89,4751332
2026-05-08,QQQ,340.01,345.46,338.65,344.08,16076495
2026-05-08,IWM,423.52,425.22,418.24,419.92,6855698
2026-05-08,EFA,225.09,225.99,221.77,222.66,18358973
2026-05-08,EEM,611.43,620.4,608.98,617.93,13311974
2026-05-08,TLT,77.23,78.95,76.93,78.64,17400609
2026-05-08,GLD,396.53,398.12,392.24,393.82,13441103
2026-05-08,DBC,223.63,224.52,222.61,223.51,18561929
2026-05-11,SPY,429.89,431.61,426.36,428.07,1596152
2026-05-11,QQQ,344.08,348.7,342.71,347.31,19662989
2026-05-11,IWM,419.92,423.3,418.24,421.61,2937253
2026-05-11,EFA,222.66,225.91,221.77,225.01,6987099
2026-05-11,EEM,617.93,620.4,612.69,615.15,11872102
2026-05-11,TLT,78.64,80.34,78.33,80.02,9577226
2026-05-11,GLD,393.82,395.62,392.24,394.04,4064482
2026-05-11,DBC,223.51,228.69,222.61,227.78,18622007
2026-05-12,SPY,428.07,429.78,421.84,423.53,7767356
2026-05-12,QQQ,347.31,348.7,339.99,341.35,5305049
2026-05-12,IWM,421.61,423.3,414.59,416.25,13469462
2026-05-12,EFA,225.01,227.48,224.11,226.57,2473044
2026-05-12,EEM,615.15,617.61,611.59,614.05,2400981
2026-05-12,TLT,80.02,80.34,78.61,78.93,10906833
2026-05-12,GLD,394.04,399.22,392.47,397.63,9616496
2026-05-12,DBC,227.78,228.69,226.52,227.43,12822988
2026-05-13,SPY,423.53,425.77,421.84,424.07,5344421
2026-05-13,QQQ,341.35,350.38,339.99,348.99,7429362
2026-05-13,IWM,416.25,425.17,414.59,423.47,13494192
2026-05-13,EFA,226.57,227.48,225.06,225.97,3125882
2026-05-13,EEM,614.05,616.5,608.73,611.17,3374977
2026-05-13,TLT,78.93,79.24,77.75,78.06,3682310
2026-05-13,GLD,397.63,399.23,396.04,397.64,18643425
2026-05-13,DBC,227.43,228.34,224.46,225.36,14915431
2026-05-14,SPY,424.07,425.77,414.95,416.62,1858635
2026-05-14,QQQ,348.99,350.51,347.59,349.11,4617457
2026-05-14,IWM,423.47,425.17,418.7,420.38,16508125
2026-05-14,EFA,225.97,226.87,223.8,224.7,15633769
2026-05-14,EEM,611.17,613.62,602.28,604.7,3184234
2026-05-14,TLT,78.06,79.05,77.75,78.73,15758502
2026-05-14,GLD,397.64,399.23,394.4,395.98,1319132
2026-05-14,DBC,225.36,227.07,224.46,226.17,8798575
2026-05-15,SPY,416.62,418.28,414.79,416.45,2361906
2026-05-15,QQQ,349.11,350.51,343.65,345.03,10864374
2026-05-15,IWM,420.38,422.06,413.22,414.88,16431496
2026-05-15,EFA,224.7,225.6,222.63,223.52,4963422
2026-05-15,EEM,604.7,618.84,602.28,616.37,1519184
2026-05-15,TLT,78.73,80.28,78.42,79.96,4412702
2026-05-15,GLD,395.98,397.56,387.45,389.01,8235549
2026-05-15,DBC,226.17,227.25,225.26,226.34,19938583
2026-05-18,SPY,416.45,418.12,408.73,410.37,7705389
2026-05-18,QQQ,345.03,348.46,343.65,347.07,12260492
2026-05-18,IWM,414.88,416.54,412.3,413.96,15023202
2026-05-18,EFA,223.52,224.42,222.63,223.53,5704996
2026-05-18,EEM,616.37,632.26,613.91,629.74,5882991
2026-05-18,TLT,79.96,80.28,79.63,79.94,11753809
2026-05-18,GLD,389.01,390.57,385.21,386.76,1202208
2026-05-18,DBC,226.34,229.67,225.44,228.76,7246025
2026-05-19,SPY,410.37,414.8,408.73,413.15,9802776
2026-05-19,QQQ,347.07,348.46,345.41,346.79,3906300
2026-05-19,IWM,413.96,415.61,411.52,413.18,11025268
2026-05-19,EFA,223.53,225.75,222.64,224.85,19645987
2026-05-19,EEM,629.74,632.26,615.86,618.33,2716278
2026-05-19,TLT,79.94,81.79,79.63,81.47,11296071
2026-05-19,GLD,386.76,388.31,382.77,384.31,15633221
2026-05-19,DBC,228.76,234.06,227.84,233.13,19105894
2026-05-20,SPY,413.15,414.8,411.44,413.1,2748428
2026-05-20,QQQ,346.79,350.81,345.41,349.42,7962753
2026-05-20,IWM,413.18,414.83,408.48,410.12,16576791
2026-05-20,EFA,224.85,225.75,223.46,224.35,17407682
2026-05-20,EEM,618.33,620.81,615.17,617.65,12467400
2026-05-20,TLT,81.47,81.79,80.53,80.85,7719813
2026-05-20,GLD,384.31,385.84,377.5,379.01,2716658
2026-05-20,DBC,233.13,235.13,232.2,234.19,11545037
2026-05-21,SPY,413.1,416.09,411.44,414.43,19955932
2026-05-21,QQQ,349.42,350.84,348.02,349.44,11856669
2026-05-21,IWM,410.12,414.46,408.48,412.81,15734001
2026-05-21,EFA,224.35,225.49,223.46,224.59,10782267
2026-05-21,EEM,617.65,621.88,615.17,619.41,16254406
2026-05-21,TLT,80.85,81.97,80.53,81.64,14623256
2026-05-21,GLD,379.01,383.83,377.5,382.3,7818714
2026-05-21,DBC,234.19,235.13,232.37,233.3,2936640
2026-05-22,SPY,414.43,419.05,412.77,417.38,5176299
2026-05-22,QQQ,349.44,358.05,348.04,356.63,2642927
2026-05-22,IWM,412.81,419.51,411.15,417.84,17681558
2026-05-22,EFA,224.59,228.52,223.69,227.61,7045355
2026-05-22,EEM,619.41,633.56,616.93,631.03,6507119
2026-05-22,TLT,81.64,82.15,81.31,81.82,17717387
2026-05-22,GLD,382.3,384.72,380.77,383.19,10894954
2026-05-22,DBC,233.3,237.96,232.37,237.01,8080874
2026-05-25,SPY,417.38,419.05,413.78,415.44,7942666
2026-05-25,QQQ,356.63,358.05,354.63,356.06,18321869
2026-05-25,IWM,417.84,421.08,416.17,419.4,4071301
2026-05-25,EFA,227.61,228.98,226.7,228.07,2688149
2026-05-25,EEM,631.03,633.56,619.83,622.32,9643280
2026-05-25,TLT,81.82,83.07,81.5,82.74,15844696
2026-05-25,GLD,383.19,384.72,380.76,382.29,2901351
2026-05-25,DBC,237.01,237.96,234.93,235.87,5475955
2026-05-26,SPY,415.44,423.56,413.78,421.87,10852759
2026-05-26,QQQ,356.06,359.45,354.63,358.02,8807028
2026-05-26,IWM,419.4,425.92,417.73,424.23,19809770
2026-05-26,EFA,228.07,228.98,224.6,225.5,6167006
2026-05-26,EEM,622.32,624.81,618.12,620.6,19412347
2026-05-26,TLT,82.74,83.96,82.41,83.63,8200117
2026-05-26,GLD,382.29,387.29,380.76,385.75,8744924
2026-05-26,DBC,235.87,240.33,234.93,239.37,14136599
2026-05-27,SPY,421.87,426.71,420.19,425.01,6233948
2026-05-27,QQQ,358.02,359.45,355.94,357.37,10766364
2026-05-27,IWM,424.23,426.96,422.53,425.26,4140371
2026-05-27,EFA,225.5,228.8,224.6,227.89,7649014
2026-05-27,EEM,620.6,623.08,607.41,609.85,15423657
2026-05-27,TLT,83.63,84.42,83.3,84.08,12179720
2026-05-27,GLD,385.75,387.29,383.35,384.89,12805009
2026-05-27,DBC,239.37,240.33,237.48,238.43,5097909
2026-05-28,SPY,425.01,426.71,422.04,423.73,18592330
2026-05-28,QQQ,357.37,358.8,353.55,354.97,18660888
2026-05-28,IWM,425.26,431.06,423.56,429.34,1596328
2026-05-28,EFA,227.89,229.76,226.98,228.85,17661467
2026-05-28,EEM,609.85,624.53,607.41,622.04,7727990
2026-05-28,TLT,84.08,84.42,82.05,82.38,17265277
2026-05-28,GLD,384.89,386.43,382.69,384.22,19143431
2026-05-28,DBC,238.43,241.45,237.48,240.49,3967351
2026-05-29,SPY,423.73,426.68,422.04,424.98,8622840
2026-05-29,QQQ,354.97,360.75,353.55,359.32,11061770
2026-05-29,IWM,429.34,436.25,427.62,434.51,1044040
2026-05-29,EFA,228.85,230.24,227.93,229.33,12552742
2026-05-29,EEM,622.04,626.22,619.55,623.72,11067141
2026-05-29,TLT,82.38,83.38,82.05,83.05,2679590
2026-05-29,GLD,384.22,387.16,382.69,385.62,17141054
2026-05-29,DBC,240.49,243.49,239.52,242.52,9301245
2026-06-01,SPY,424.98,426.68,421.73,423.42,4679183
2026-06-01,QQQ,359.32,364.17,357.88,362.72,11007015
2026-06-01,IWM,434.51,438.7,432.77,436.96,16266687
2026-06-01,EFA,229.33,230.24,225.39,226.29,4210107
2026-06-01,EEM,623.72,626.44,621.23,623.94,6414703
2026-06-01,TLT,83.05,83.38,82.14,82.47,14195724
2026-06-01,GLD,385.62,387.16,383.08,384.62,18225662
2026-06-01,DBC,242.52,243.74,241.55,242.77,4262389
2026-06-02,SPY,423.42,425.12,417.19,418.86,14936028
2026-06-02,QQQ,362.72,367.48,361.26,366.01,12840384
2026-06-02,IWM,436.96,444.4,435.21,442.63,6499046
2026-06-02,EFA,226.29,228.61,225.39,227.7,13060709
2026-06-02,EEM,623.94,635.01,621.45,632.48,12127685
2026-06-02,TLT,82.47,85.38,82.14,85.04,1166151
2026-06-02,GLD,384.62,389.92,383.08,388.37,17114419
2026-06-02,DBC,242.77,243.74,237.91,238.86,11179861
2026-06-03,SPY,418.86,421.51,417.19,419.83,9010102
2026-06-03,QQQ,366.01,368.93,364.55,367.46,4928248
2026-06-03,IWM,442.63,446.41,440.86,444.64,19154460
2026-06-03,EFA,227.7,229.85,226.79,228.93,4945417
2026-06-03,EEM,632.48,635.01,627.81,630.33,18967311
2026-06-03,TLT,85.04,86.24,84.7,85.89,2411408
2026-06-03,GLD,388.37,389.92,383.39,384.93,7634150
2026-06-03,DBC,238.86,239.82,237.91,238.86,10512137
2026-06-04,SPY,419.83,421.51,416.28,417.95,5265216
2026-06-04,QQQ,367.46,370.5,365.99,369.02,9049184
2026-06-04,IWM,444.64,446.41,442.45,444.23,9041199
2026-06-04,EFA,228.93,229.85,225.53,226.44,4187484
2026-06-04,EEM,630.33,650.59,627.81,648.0,17388020
2026-06-04,TLT,85.89,86.54,85.55,86.19,8077850
2026-06-04,GLD,384.93,386.47,382.34,383.88,6747118
2026-06-04,DBC,238.86,239.82,236.45,237.4,6155874
2026-06-05,SPY,417.95,426.42,416.28,424.72,15227173
2026-06-05,QQQ,369.02,370.5,355.13,356.55,14195866
2026-06-05,IWM,444.23,446.01,441.44,443.21,5051771
